start_frame,end_frame,type,from_team,from_player,to_team,to_player,duration_frames
52263,52267,PASS,Away,43829,Away,965685,4
52315,52316,PASS,Home,157294,Home,11885,1
52332,52333,PASS,Away,23418,Away,43829,1
52373,52375,PASS,Away,38673,Away,23418,2
52494,52495,PASS,Home,159688,Home,800322,1
52499,52500,PASS,Home,800322,Home,50977,1
52547,52548,PASS,Home,800322,Home,159688,1
52570,52884,PASS,Away,43829,Away,14736,64
53028,53036,PASS,Home,11117,Home,159688,8
53067,53082,PASS,Home,159688,Home,11885,15
53095,53104,PASS,Away,133498,Away,38673,9
53153,53167,PASS,Home,811820,Home,51685,14
53174,53175,PASS,Home,51685,Home,159688,1
53207,53208,PASS,Home,159688,Home,811820,1
53229,53230,PASS,Home,811820,Home,159688,1
53241,53242,PASS,Home,159688,Home,157294,1
53248,53255,PASS,Home,157294,Home,50977,7
53279,53286,PASS,Home,50977,Home,51685,7
53302,53315,PASS,Home,51685,Home,50955,13
53347,53350,PASS,Away,14736,Away,23418,3
53375,53392,PASS,Away,23418,Away,38673,17
53492,53500,PASS,Away,133498,Away,965685,8
53518,53519,PASS,Away,965685,Away,23418,1
53549,53551,PASS,Home,157294,Home,50977,2
53559,53560,PASS,Home,50977,Home,159688,1
53576,53580,PASS,Home,159688,Home,50955,4
53687,53703,PASS,Home,50955,Home,157294,16
53722,53731,PASS,Home,157294,Home,800322,9
53739,53740,PASS,Away,965685,Away,23418,1
53748,53749,PASS,Away,23418,Away,965685,1
53757,53758,PASS,Away,965685,Away,23418,1
54275,54284,PASS,Home,745320,Home,51685,9
54291,54305,PASS,Home,51685,Home,811820,14
54354,54355,PASS,Away,51667,Away,23418,1
54387,54394,PASS,Home,800322,Home,50977,7
54403,54413,PASS,Home,50977,Home,51685,10
54418,54419,PASS,Home,51685,Home,159688,1
54435,54436,PASS,Home,159688,Home,11117,1
54454,54462,PASS,Away,133501,Away,4322,8
54525,54529,PASS,Home,811820,Home,11117,4
54536,54537,PASS,Home,11117,Home,811820,1
54604,54606,PASS,Home,11117,Home,811820,2
54662,54663,PASS,Away,4322,Away,133501,1
54671,55033,PASS,Away,133501,Away,4322,44
55097,55098,PASS,Home,51685,Home,811820,1
55192,55193,PASS,Home,157294,Home,50977,1
55200,55226,PASS,Home,50977,Home,51678,26
55253,55264,PASS,Home,50977,Home,51685,11
