start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
43350,43350,PASS,Away,50951,Away,4322,successful
43365,43365,PASS,Away,4322,Away,43829,successful
43382,43382,PASS,Away,43829,Away,50951,successful
43407,43407,PASS,Away,50951,Away,14736,successful
43418,43418,PASS,Away,14736,Away,50951,successful
43595,43595,PASS,Away,51667,Away,14736,successful
43607,43607,PASS,Away,14736,Away,51667,successful
43629,43629,PASS,Away,51667,Away,33697,successful
43662,43662,PASS,Away,33697,Away,4322,successful
43707,43707,PASS,Away,4322,Away,50951,successful
43720,43720,PASS,Away,50951,Away,38673,successful
43986,43986,PASS,Home,159946,Home,795529,successful
44018,44018,PASS,Away,33697,Away,51713,successful
44107,44107,PASS,Away,51713,Away,51667,successful
44131,44131,PASS,Away,51667,Away,50951,successful
44139,44139,PASS,Away,50951,Away,51667,successful
44145,44145,PASS,Away,51667,Away,33697,successful
44179,44179,PASS,Away,33697,Away,4322,unsuccessful
44206,44206,PASS,Home,51008,Home,26844,successful
44221,44221,PASS,Home,26844,Home,809670,successful
44235,44235,PASS,Home,809670,Home,795529,unsuccessful
44270,44270,PASS,Away,4322,Away,43829,unsuccessful
44275,44275,PASS,Home,51008,Home,51675,unsuccessful
44304,44304,PASS,Away,50951,Away,38673,successful
44314,44314,PASS,Away,38673,Away,50951,unsuccessful
44327,44327,PASS,Home,51675,Home,560916,successful
44364,44364,PASS,Home,560916,Home,26844,successful
44439,44439,PASS,Away,285188,Away,43829,successful
44484,44484,PASS,Away,43829,Away,38673,successful
44506,44506,PASS,Away,38673,Away,4322,successful
44834,44834,PASS,Away,50951,Away,33697,successful
44864,44864,PASS,Away,33697,Away,51667,successful
44929,44929,PASS,Away,51667,Away,51713,successful
44970,44970,PASS,Away,51713,Away,51667,successful
45007,45007,PASS,Away,51667,Away,163972,unsuccessful
45033,45033,PASS,Home,957737,Home,51675,successful
45078,45078,PASS,Home,23922,Home,560916,successful
45139,45139,PASS,Away,285188,Away,50951,successful
45170,45170,PASS,Away,50951,Away,4322,successful
45230,45230,PASS,Away,4322,Away,33697,successful
45250,45250,PASS,Away,33697,Away,51667,successful
45286,45286,PASS,Away,51667,Away,51713,successful
45322,45322,PASS,Away,51713,Away,51667,successful
45356,45356,PASS,Away,51667,Away,38673,successful
45453,45453,PASS,Home,809670,Home,26844,successful
45466,45466,PASS,Home,26844,Home,809670,successful
45518,45518,PASS,Home,809670,Home,795529,unsuccessful
46270,46270,PASS,Home,795527,Home,560916,successful
46287,46287,PASS,Home,560916,Home,795527,successful
46327,46327,PASS,Home,795527,Home,560916,unsuccessful
46330,46330,PASS,Away,133501,Away,33697,successful
46344,46344,PASS,Away,33697,Away,163972,unsuccessful
46386,46386,PASS,Away,14736,Away,163972,successful
46613,46613,PASS,Away,51667,Away,14736,successful
46637,46637,PASS,Home,560916,Home,809670,unsuccessful
46644,46644,PASS,Away,43829,Away,163972,successful
46665,46665,PASS,Away,163972,Away,38673,unsuccessful
46678,46678,PASS,Home,809670,Home,795529,successful
47307,47307,PASS,Away,163972,Away,38673,unsuccessful
47422,47422,PASS,Home,159946,Home,23883,successful
47456,47456,PASS,Home,23883,Home,51008,successful
